s,x,y,yaw,curvature,v_ref,width_left,width_right
26.392256,5.155709,4.461701,-1.883121,-0.453318,3.548114,0.578757,1.093343
26.492223,5.122801,4.367306,-1.929834,-0.481350,3.447472,0.623453,1.071022
26.592188,5.085390,4.274605,-1.979396,-0.510228,3.344466,0.676828,1.046968
26.692152,5.043301,4.183933,-2.031879,-0.540081,3.246671,0.739809,1.020801
26.792115,4.996379,4.095668,-2.087473,-0.572441,3.149299,0.797414,0.992345
26.892076,4.944484,4.010233,-2.146399,-0.606593,3.054977,0.867750,0.961344
26.992035,4.887509,3.928100,-2.208720,-0.639817,2.970443,0.945236,0.927271
27.091993,4.825399,3.849781,-2.274413,-0.674754,2.888257,0.974821,0.894284
27.191948,4.758151,3.775829,-2.343691,-0.711279,2.808775,1.017435,0.858580
27.291902,4.685814,3.706851,-2.417100,-0.762582,2.706740,1.075703,0.818271
27.391852,4.608430,3.643592,-2.496601,-0.829323,2.588151,1.100120,0.773347
27.491796,4.526074,3.586968,-2.583167,-0.903253,2.472105,1.059010,0.420629
27.591737,4.438975,3.537958,-2.674918,-0.909069,2.463567,1.035390,0.396085
27.691679,4.347787,3.497053,-2.764484,-0.883527,2.501675,1.029793,0.395324
27.791623,4.253343,3.464355,-2.851771,-0.863684,2.532409,0.975698,0.397511
27.891568,4.156419,3.439972,-2.939419,-0.912095,2.459155,0.935056,0.427044
27.991506,4.057680,3.424538,-3.035249,-1.007649,2.329986,0.908029,0.447726
28.091435,3.957898,3.419123,-3.141320,-1.115569,2.203996,0.896171,0.460493
28.191357,3.858134,3.424752,3.029328,-1.086766,2.235835,0.915636,0.464713
28.291289,3.759558,3.441156,2.925687,-0.988477,2.354434,0.963059,0.456159
28.391227,3.663078,3.467221,2.831172,-0.905288,2.467995,0.999348,0.440781
28.491171,3.569359,3.501942,2.742724,-0.882522,2.503206,1.021678,0.418176
28.591114,3.479070,3.544796,2.653969,-0.894063,2.485761,1.061874,0.409589
28.691056,3.392970,3.595543,2.563753,-0.911627,2.459836,1.070272,0.391252
28.790997,3.311830,3.653891,2.473196,-0.877504,2.510895,1.010306,0.662982
28.890944,3.236105,3.719121,2.389014,-0.807248,2.616215,0.970853,0.706119
28.990895,3.165885,3.790250,2.311580,-0.743094,2.718017,0.947881,0.744079
29.090849,3.101160,3.866418,2.238884,-0.731497,2.767310,0.870862,0.777291
29.190801,3.042187,3.947119,2.164370,-0.760208,2.711237,0.795815,0.803402
29.290752,2.989517,4.032066,2.086686,-0.794682,2.647881,0.736226,0.824257
29.390701,2.943709,4.120901,2.008378,-0.721574,2.746811,0.670255,0.842138
