s,x,y,yaw,curvature,v_ref,width_left,width_right
31.089327,-5.227397,10.599377,2.982543,-0.176356,5.000000,0.493350,0.785795
31.189301,-5.128831,10.582657,2.964415,-0.186305,5.000000,0.511856,0.771231
31.289274,-5.030594,10.564105,2.945288,-0.196352,5.000000,0.532625,0.755107
31.389248,-4.932741,10.543627,2.925151,-0.206499,5.000000,0.555842,0.737331
31.489221,-4.835331,10.521134,2.903996,-0.216707,5.000000,0.581695,0.717800
31.589194,-4.738431,10.496536,2.881822,-0.226912,4.937961,0.610382,0.696401
31.689167,-4.642114,10.469747,2.858621,-0.237259,4.857489,0.642185,0.673012
31.789139,-4.546461,10.440680,2.834379,-0.247702,4.777509,0.672078,0.647496
31.889112,-4.451556,10.409253,2.809068,-0.258706,4.698140,0.699682,0.619700
31.989084,-4.357497,10.375382,2.782644,-0.269942,4.619242,0.730914,0.589450
32.089056,-4.264386,10.338986,2.755088,-0.281327,4.540573,0.776780,0.556924
32.189028,-4.172334,10.299987,2.726459,-0.291403,4.460697,0.832482,0.533000
32.288999,-4.081458,10.258324,2.696812,-0.301728,4.379200,0.892942,0.506337
32.388970,-3.991881,10.213938,2.666121,-0.312268,4.295561,0.943842,0.478224
