s,x,y,yaw,curvature,v_ref,width_left,width_right
18.994529,7.174229,10.127201,2.964716,0.462713,3.523831,0.562500,0.820774
19.094495,7.075442,10.142510,3.011777,0.478738,3.456882,0.573861,0.800758
19.194460,6.976037,10.153075,3.060536,0.496679,3.391453,0.581498,0.786024
19.294425,6.876230,10.158693,3.110892,0.510701,3.342856,0.585472,0.778178
19.394388,6.776268,10.159210,-3.120646,0.522495,3.304065,0.585836,0.777457
19.494352,6.676415,10.154507,-3.067782,0.535053,3.259011,0.582585,0.783942
19.594315,6.576957,10.144472,-3.015042,0.520007,3.306732,0.575621,0.797661
19.694279,6.478153,10.129282,-2.965342,0.474231,3.320989,0.564526,0.818556
19.794246,6.380178,10.109426,-2.920130,0.430247,3.222649,0.549259,0.837036
19.894214,6.283146,10.085375,-2.875828,0.456019,3.108177,0.530033,0.860852
19.994179,6.187315,10.056928,-2.825217,0.556453,3.004367,0.518406,0.895882
20.094138,6.093218,10.023198,-2.764422,0.659762,2.916239,0.512003,0.947468
20.194094,6.001553,9.983341,-2.696677,0.695444,2.835586,0.501630,1.010789
20.294049,5.912878,9.937212,-2.628881,0.660805,2.921073,0.486134,1.058612
20.394008,5.827439,9.885328,-2.564479,0.627558,3.004017,0.458920,1.118721
20.493967,5.745421,9.828189,-2.502034,0.621652,3.019723,0.424511,1.162544
20.593927,5.667110,9.766066,-2.438729,0.644766,2.959132,0.388430,1.206184
20.693884,5.592965,9.699029,-2.372981,0.670518,2.895488,0.372221,1.264056
20.793840,5.523478,9.627177,-2.306238,0.664658,2.906764,0.350512,1.283161
20.893797,5.458914,9.550868,-2.241926,0.621914,3.015610,0.431951,1.275687
20.993757,5.399215,9.470693,-2.181817,0.580549,3.129282,0.488044,1.279442
21.093720,5.344266,9.387188,-2.124400,0.568088,3.167501,0.525689,1.293179
21.193682,5.294146,9.300699,-2.066526,0.589695,3.101449,0.556663,1.229575
21.293641,5.249210,9.211409,-2.006369,0.613736,3.031869,0.580106,1.176720
21.393601,5.209834,9.119532,-1.946784,0.578245,3.119523,0.598475,1.133025
21.493563,5.175831,9.025530,-1.894439,0.468912,3.229739,0.613907,1.080792
21.593531,5.146269,8.930033,-1.853115,0.357783,3.367949,0.631743,1.040718
21.693503,5.120140,8.833536,-1.819689,0.310917,3.525353,0.654470,1.018498
21.793474,5.097023,8.736275,-1.787094,0.341133,3.671988,0.674208,1.006192
21.893444,5.077236,8.638283,-1.751287,0.375202,3.791221,0.690486,0.996280
21.993412,5.061138,8.539619,-1.713611,0.378495,3.891840,0.702465,0.975470
22.093382,5.048784,8.440416,-1.677481,0.344279,3.981939,0.711717,0.960313
22.193352,5.039851,8.340845,-1.644834,0.308828,4.081560,0.718587,0.948910
22.293324,5.033996,8.241045,-1.615273,0.282540,4.188942,0.723211,0.941415
22.393296,5.030962,8.141119,-1.587783,0.267387,4.299085,0.725640,0.937593
22.493269,5.030600,8.041147,-1.561773,0.252949,4.406897,0.725931,0.937141
22.593241,5.032766,7.941198,-1.537344,0.235763,4.513126,0.724147,0.939803
22.693213,5.037287,7.841328,-1.514794,0.215345,4.619585,0.720356,0.945287
22.793187,5.043957,7.741577,-1.494298,0.194674,4.728308,0.714652,0.953270
22.893161,5.052567,7.641975,-1.475815,0.175082,4.839299,0.707141,0.963439
