s,x,y,yaw,curvature,v_ref,width_left,width_right
33.700560,3.025881,8.100504,1.674320,0.288532,4.344442,0.734667,0.684027
33.800565,3.014084,8.199810,1.704047,0.305997,4.252353,0.721378,0.725047
33.900569,2.999254,8.298709,1.735529,0.323559,4.160903,0.699976,0.748817
34.000573,2.981232,8.397075,1.768770,0.341292,4.069582,0.675999,0.777241
34.100576,2.959863,8.494768,1.803808,0.359468,3.977919,0.649757,0.812957
34.200579,2.934997,8.591630,1.840681,0.378214,3.885383,0.645478,0.858710
34.300581,2.906483,8.687481,1.879535,0.398970,3.792219,0.638402,0.911502
34.400582,2.874169,8.782118,1.920507,0.420508,3.697776,0.628426,0.964829
34.500583,2.837904,8.875311,1.963648,0.441370,3.606211,0.610678,1.022136
34.600583,2.797567,8.966814,2.008627,0.458332,3.536362,0.587852,1.088986
34.700582,2.753079,9.056373,2.055355,0.476288,3.466474,0.561254,1.134111
34.800580,2.704377,9.143710,2.103938,0.497399,3.381634,0.545817,1.186787
34.900578,2.651381,9.228510,2.155334,0.530803,3.276192,0.528018,1.237231
35.000574,2.593961,9.310376,2.210167,0.565995,3.168036,0.505038,1.241100
35.100568,2.532002,9.388861,2.268536,0.598508,3.076588,0.474025,1.254898
35.200561,2.465470,9.463508,2.329344,0.618086,3.024978,0.442257,1.259979
35.300553,2.394453,9.533899,2.392265,0.640668,2.968363,0.449411,1.221857
35.400544,2.319075,9.599597,2.457514,0.660250,2.921598,0.450687,1.195412
35.500534,2.239540,9.660197,2.523473,0.659361,2.923677,0.443967,1.174000
35.600525,2.156184,9.715422,2.589506,0.661730,2.918148,0.441477,1.137175
35.700515,2.069356,9.765011,2.655907,0.664101,2.912641,0.442566,1.112615
35.800505,1.979436,9.808742,2.721837,0.654794,2.934421,0.445965,1.095940
35.900496,1.886845,9.846492,2.786964,0.648093,2.950387,0.448993,1.077938
36.000487,1.792002,9.878164,2.851571,0.645168,2.957431,0.447420,1.071134
36.100478,1.695313,9.903647,2.916283,0.649463,2.947103,0.459725,1.045651
36.200469,1.597173,9.922799,2.981569,0.656592,2.930177,0.474406,1.003515
36.300459,1.497989,9.935468,3.047679,0.664075,2.912701,0.484204,0.967616
36.400450,1.398183,9.941536,3.114051,0.663730,2.913502,0.489012,0.906034
36.500440,1.298194,9.940968,-3.102653,0.666245,2.907687,0.488685,0.857580
36.600430,1.198466,9.933742,-3.035763,0.673706,2.890632,0.483852,0.825564
36.700419,1.099453,9.919803,-2.967340,0.695291,2.842811,0.474447,0.804913
36.800406,1.001650,9.899016,-2.896576,0.720361,2.789936,0.469990,0.796371
36.900392,0.905599,9.871241,-2.823203,0.744876,2.740786,0.467000,0.799690
37.000378,0.811878,9.836407,-2.748024,0.759587,2.712416,0.459140,0.811562
37.100362,0.721074,9.794557,-2.671082,0.780011,2.674341,0.449689,0.828917
37.200344,0.633811,9.745755,-2.591935,0.795100,2.647136,0.443878,0.859983
37.300327,0.550668,9.690222,-2.514019,0.763740,2.704553,0.441534,0.883543
37.400313,0.472007,9.628502,-2.439016,0.737094,2.756127,0.457773,0.898366
37.500299,0.398106,9.561151,-2.366418,0.712753,2.805693,0.478922,0.925602
37.600288,0.329175,9.488721,-2.297132,0.673079,2.892053,0.513385,0.950116
37.700278,0.265272,9.411815,-2.231716,0.635649,2.980690,0.547255,0.902715
37.800271,0.206385,9.331001,-2.169871,0.601652,3.066524,0.575993,0.867569
37.900265,0.152463,9.246791,-2.111362,0.568550,3.149600,0.601731,0.842873
38.000261,0.103415,9.159651,-2.056108,0.536719,3.230983,0.623470,0.761662
38.100258,0.059112,9.070003,-2.003934,0.507456,3.311328,0.641565,0.692157
38.200256,0.019418,8.978221,-1.954474,0.481752,3.390681,0.656121,0.638773
38.300255,-0.015810,8.884632,-1.907547,0.456890,3.468681,0.667338,0.604962
38.400256,-0.046725,8.789531,-1.863051,0.432472,3.545780,0.675478,0.578003
38.500257,-0.073505,8.693182,-1.821225,0.404013,3.622427,0.680669,0.550405
38.600259,-0.096371,8.595830,-1.782226,0.375996,3.700288,0.689173,0.524209
38.700262,-0.115560,8.497685,-1.745985,0.349670,3.779381,0.696441,0.503156
38.800265,-0.131301,8.398928,-1.712072,0.328548,3.859353,0.701157,0.483351
38.900269,-0.143788,8.299707,-1.680262,0.307650,3.938998,0.704548,0.467124
39.000274,-0.153217,8.200148,-1.650526,0.286759,4.018448,0.712010,0.454779
39.100279,-0.159790,8.100359,-1.622995,0.263814,4.097643,0.717286,0.447351
39.200285,-0.163728,8.000431,-1.597755,0.240979,4.177173,0.720496,0.442946
39.300291,-0.165257,7.900436,-1.574785,0.218773,4.257006,0.722050,0.441495
39.400297,-0.164595,7.800432,-1.553900,0.198876,4.336975,0.722036,0.442967
39.500304,-0.161944,7.700460,-1.535005,0.179012,4.416622,0.720303,0.446585
39.600311,-0.157504,7.600552,-1.518095,0.158866,4.495927,0.716961,0.451207
39.700318,-0.151480,7.500726,-1.503321,0.136571,4.574880,0.710981,0.456907
39.800326,-0.144093,7.400992,-1.490778,0.114279,4.653649,0.703638,0.464008
39.900334,-0.135566,7.301348,-1.480456,0.092842,4.732020,0.695094,0.480964
40.000342,-0.126109,7.201788,-1.472003,0.076221,4.809685,0.690184,0.500446
40.100350,-0.115893,7.102303,-1.465211,0.059596,4.886088,0.686665,0.520705
40.200358,-0.105085,7.002881,-1.460088,0.042169,4.961145,0.682527,0.545736
40.300366,-0.093863,6.903504,-1.456982,0.019939,5.034786,0.670887,0.570972
40.400374,-0.082443,6.804150,-1.456100,-0.002293,5.106962,0.652504,0.593584
40.500383,-0.071046,6.704794,-1.457438,-0.024137,5.177014,0.633879,0.598046
40.600391,-0.059885,6.605410,-1.460827,-0.043630,5.244455,0.628745,0.602219
40.700399,-0.049159,6.505979,-1.466165,-0.063125,5.308947,0.633372,0.605992
40.800407,-0.039060,6.406482,-1.473453,-0.082717,5.370092,0.638719,0.617178
40.900415,-0.029786,6.306905,-1.482738,-0.102965,5.259708,0.634777,0.627420
41.000423,-0.021538,6.207238,-1.494049,-0.123231,5.142148,0.627862,0.636547
41.100430,-0.014518,6.107477,-1.507386,-0.143463,5.026428,0.622210,0.643275
41.200437,-0.008930,6.007626,-1.522739,-0.163579,4.912732,0.616142,0.648318
41.300444,-0.004977,5.907697,-1.540106,-0.183757,4.801215,0.611765,0.651830
41.400451,-0.002860,5.807713,-1.559493,-0.203949,4.691939,0.608927,0.652993
41.500457,-0.002784,5.707707,-1.580906,-0.224314,4.584961,0.606846,0.651653
41.600463,-0.004951,5.607724,-1.604365,-0.244829,4.480263,0.607306,0.648429
41.700469,-0.009565,5.507825,-1.629878,-0.265390,4.377700,0.598913,0.643113
41.800474,-0.016828,5.408084,-1.657456,-0.286188,4.277143,0.582230,0.634763
41.900479,-0.026943,5.308592,-1.687130,-0.307284,4.178418,0.568840,0.624161
42.000483,-0.040111,5.209459,-1.718922,-0.328513,4.081162,0.575211,0.611161
42.100486,-0.056528,5.110812,-1.752855,-0.350188,3.985077,0.590608,0.601991
42.200489,-0.076389,5.012801,-1.788983,-0.372394,3.889799,0.610675,0.593774
42.300491,-0.099886,4.915599,-1.827348,-0.394871,3.794650,0.636469,0.582729
42.400493,-0.127203,4.819401,-1.867991,-0.418087,3.699040,0.668063,0.570029
42.500494,-0.158517,4.724429,-1.911002,-0.442185,3.602249,0.709252,0.564146
42.600493,-0.194000,4.630936,-1.956451,-0.466768,3.503033,0.761357,0.555010
42.700492,-0.233807,4.539202,-2.004406,-0.492542,3.406492,0.822818,0.542467
42.800490,-0.278083,4.449541,-2.055016,-0.519755,3.312357,0.882280,0.532508
42.900487,-0.326958,4.362302,-2.108393,-0.547785,3.222719,0.952740,0.522946
43.000482,-0.380537,4.277873,-2.164652,-0.577748,3.134103,1.025650,0.509508
43.100476,-0.438903,4.196681,-2.224028,-0.609977,3.046057,1.081884,0.496225
43.200468,-0.502110,4.119200,-2.286691,-0.642318,2.964343,1.152580,0.487877
43.300458,-0.570154,4.045932,-2.352250,-0.669498,2.900216,1.225542,0.475118
43.400447,-0.642949,3.977385,-2.420739,-0.700755,2.831049,1.206859,0.459160
43.500434,-0.720365,3.914106,-2.492475,-0.729440,2.771452,1.200998,0.444507
43.600421,-0.802157,3.856597,-2.564958,-0.720771,2.789096,1.208661,0.489184
43.700408,-0.887882,3.805131,-2.636782,-0.716327,2.798260,1.170168,0.586207
43.800396,-0.977072,3.759937,-2.708373,-0.714576,2.801896,1.100398,0.635328
43.900383,-1.069257,3.721212,-2.779238,-0.703090,2.826066,1.046682,0.658073
44.000371,-1.163935,3.689063,-2.849108,-0.694751,2.843979,0.989568,0.676190
44.100360,-1.260619,3.663566,-2.918318,-0.689983,2.854364,0.928233,0.690081
44.200349,-1.358830,3.644800,-2.987248,-0.689029,2.856456,0.881808,0.700022
44.300337,-1.458102,3.632844,-3.056241,-0.691238,2.851621,0.862496,0.706227
44.400326,-1.557962,3.627775,-3.125609,-0.696423,2.840362,0.854385,0.708815
44.500314,-1.657932,3.629671,3.087564,-0.704330,2.823428,0.857421,0.707862
44.600302,-1.757520,3.638600,3.016578,-0.715842,2.799266,0.870920,0.703389
44.700288,-1.856213,3.654633,2.944280,-0.730534,2.769246,0.890516,0.695359
44.800274,-1.953470,3.677831,2.870279,-0.750197,2.730430,0.923538,0.683678
44.900259,-2.048713,3.708257,2.794077,-0.774375,2.684701,0.972174,0.672053
45.000241,-2.141313,3.745962,2.715292,-0.800182,2.638145,1.038145,0.657176
45.100223,-2.230608,3.790937,2.634438,-0.818064,2.607158,1.075055,0.637997
45.200203,-2.315924,3.843064,2.551421,-0.843247,2.565162,1.125165,0.613920
45.300181,-2.396542,3.902194,2.465617,-0.866748,2.527596,1.195900,0.584185
45.400160,-2.471794,3.968018,2.380854,-0.829182,2.588387,1.217220,0.550900
45.500141,-2.541334,4.039855,2.299566,-0.797592,2.642717,1.190226,0.457414
45.600124,-2.604924,4.117010,2.221078,-0.770991,2.690974,1.179467,0.479735
45.700109,-2.662408,4.198818,2.146314,-0.724370,2.781732,1.180111,0.506698
45.800097,-2.713820,4.284576,2.076108,-0.680222,2.875050,1.107315,0.530182
45.900088,-2.759280,4.373635,2.010110,-0.640421,2.964855,1.051403,0.549087
46.000080,-2.798948,4.465422,1.947966,-0.602466,3.051759,0.999032,0.578479
46.100074,-2.833016,4.559434,1.889560,-0.565887,3.136787,0.943236,0.609231
46.200070,-2.861710,4.655225,1.834695,-0.531801,3.220774,0.899071,0.635788
46.300068,-2.885272,4.752407,1.783151,-0.499061,3.303954,0.860229,0.655507
46.400066,-2.903955,4.850645,1.734848,-0.467099,3.386754,0.829844,0.668790
46.500066,-2.918029,4.949649,1.689674,-0.436635,3.469613,0.806068,0.679027
46.600067,-2.927766,5.049175,1.647466,-0.407485,3.552622,0.787637,0.686282
46.700069,-2.933441,5.149016,1.608157,-0.378729,3.635849,0.775013,0.690423
46.800072,-2.935330,5.249001,1.571687,-0.350781,3.719541,0.771170,0.691830
46.900075,-2.933711,5.348991,1.537976,-0.323390,3.803746,0.773206,0.690583
47.000080,-2.928859,5.448878,1.506998,-0.296169,3.888519,0.779226,0.686756
47.100085,-2.921051,5.548577,1.478723,-0.269397,3.973942,0.782274,0.680433
47.200090,-2.910559,5.648031,1.453088,-0.243267,4.059702,0.787630,0.671849
47.300096,-2.897650,5.747200,1.430064,-0.217185,4.145552,0.795788,0.676490
47.400103,-2.882591,5.846067,1.409641,-0.191298,4.231448,0.791229,0.679347
47.500110,-2.865642,5.944627,1.391789,-0.165707,4.317263,0.786321,0.681867
47.600117,-2.847063,6.042893,1.376497,-0.140114,4.402816,0.783362,0.685598
47.700125,-2.827108,6.140890,1.363762,-0.114590,4.487928,0.778228,0.688121
47.800132,-2.806032,6.238651,1.353570,-0.089237,4.572368,0.771398,0.887035
47.900140,-2.784083,6.336221,1.345914,-0.063874,4.655858,0.765645,1.049504
48.000149,-2.761512,6.433649,1.340794,-0.038521,4.738104,0.760665,1.156252
48.100157,-2.738566,6.530989,1.338207,-0.013204,4.818767,0.746583,1.228432
48.200165,-2.715491,6.628299,1.338153,0.012113,4.897466,0.731458,1.302653
48.300173,-2.692534,6.725637,1.340630,0.037430,4.973192,0.716489,1.356099
48.400181,-2.669942,6.823060,1.345639,0.062749,5.045421,0.701418,1.377619
48.500189,-2.647961,6.920622,1.353181,0.088073,5.113560,0.679173,1.400593
48.600197,-2.626841,7.018374,1.363255,0.113394,5.176899,0.654597,1.425401
48.700205,-2.606830,7.116360,1.375868,0.138863,5.134446,0.629267,1.452467
48.800212,-2.588183,7.214613,1.391031,0.164375,5.026225,0.602919,1.477082
48.900219,-2.571153,7.313159,1.408745,0.189673,4.923641,0.562356,1.469538
49.000226,-2.555992,7.412010,1.428857,0.212555,4.826437,0.504883,1.464249
49.100232,-2.542936,7.511160,1.451265,0.235588,4.735521,0.444624,1.461653
49.200238,-2.532219,7.610590,1.475977,0.257969,4.651506,0.511213,1.461516
49.300243,-2.524058,7.710262,1.502452,0.271548,4.568910,0.531118,1.451677
49.400248,-2.518607,7.810118,1.530300,0.285409,4.487690,0.531897,1.445538
49.500253,-2.516008,7.910089,1.559544,0.298986,4.407337,0.530257,1.461683
49.600257,-2.516391,8.010093,1.589817,0.306479,4.351784,0.531971,1.495692
49.700262,-2.519837,8.110038,1.620855,0.314273,4.283547,0.532288,1.527215
49.800266,-2.526424,8.209825,1.652686,0.322852,4.195482,0.529992,1.537669
49.900269,-2.536239,8.309346,1.685804,0.339551,4.107581,0.522905,1.553232
50.000273,-2.549428,8.408476,1.720618,0.356752,4.019479,0.512482,1.573669
50.100275,-2.566145,8.507071,1.757169,0.373693,3.930161,0.499507,1.600113
50.200278,-2.586522,8.604975,1.794991,0.382800,3.881670,0.504879,1.629109
50.300280,-2.610633,8.702028,1.833755,0.392511,3.831818,0.507125,1.652668
50.400282,-2.638533,8.798058,1.873516,0.402889,3.780518,0.500655,1.683326
50.500283,-2.670284,8.892885,1.914508,0.417065,3.713535,0.485945,1.703686
50.600284,-2.705962,8.986305,1.956970,0.432243,3.645464,0.463705,1.718554
50.700284,-2.745644,9.078095,2.000984,0.446474,3.584779,0.441473,1.741429
50.800285,-2.789348,9.168039,2.045008,0.434028,3.637689,0.455804,1.717430
50.900285,-2.836915,9.256003,2.087820,0.422265,3.689808,0.460563,1.679826
51.000286,-2.888154,9.341880,2.129501,0.412710,3.733752,0.463429,1.650378
51.100287,-2.942920,9.425551,2.171456,0.426483,3.670876,0.463793,1.598175
51.200288,-3.001205,9.506809,2.214837,0.441205,3.606909,0.464400,1.540347
51.300288,-3.063018,9.585417,2.259723,0.454938,3.550030,0.463750,1.490712
51.400288,-3.128308,9.661161,2.304419,0.439013,3.616231,0.459705,1.416126
51.500289,-3.196861,9.733967,2.347559,0.423861,3.682610,0.458754,1.347006
51.600290,-3.268438,9.803802,2.389235,0.410555,3.743870,0.454356,1.285027
51.700291,-3.342838,9.870622,2.430470,0.414216,3.726728,0.447890,1.225005
51.800292,-3.419942,9.934303,2.472109,0.418612,3.706431,0.448634,1.172778
51.900293,-3.499643,9.994700,2.514220,0.422606,3.688268,0.445977,1.126244
52.000294,-3.581807,10.051703,2.555586,0.404735,3.753654,0.441445,1.086619
52.100296,-3.666211,10.105335,2.595192,0.387436,3.818880,0.468849,1.046778
52.200299,-3.752629,10.155657,2.633108,0.371355,3.884046,0.492703,0.988399
52.300301,-3.840864,10.202723,2.669935,0.365202,3.948991,0.512297,0.937201
52.400304,-3.930759,10.246535,2.706170,0.359510,4.009280,0.524860,0.889494
52.500307,-4.022171,10.287087,2.741859,0.353402,4.044793,0.534435,0.846416
52.600311,-4.114946,10.324417,2.775746,0.324282,4.102112,0.542811,0.808608
52.700315,-4.208883,10.358719,2.806727,0.295356,4.165131,0.570867,0.761648
52.800320,-4.303793,10.390231,2.834838,0.267730,4.232590,0.596481,0.720048
52.900325,-4.399524,10.419158,2.861396,0.263403,4.303272,0.619830,0.684512
53.000331,-4.495983,10.445552,2.887527,0.259194,4.370944,0.642683,0.656354
53.100336,-4.593095,10.469438,2.913243,0.254738,4.435866,0.663152,0.631602
53.200342,-4.690779,10.490859,2.937939,0.239140,4.498368,0.681441,0.608210
53.300348,-4.788948,10.509938,2.961079,0.223656,4.561699,0.697775,0.586085
53.400354,-4.887520,10.526816,2.982680,0.208456,4.625741,0.712291,0.566826
53.500361,-4.986423,10.541631,3.002922,0.196351,4.690338,0.725092,0.550150
53.600368,-5.085598,10.554502,3.021955,0.184281,4.754754,0.736265,0.535828
53.700375,-5.184994,10.565542,3.039784,0.172264,4.818998,0.745905,0.523669
53.800382,-5.284565,10.574870,3.056374,0.159511,4.883063,0.754107,0.513493
53.900389,-5.384273,10.582609,3.071690,0.146782,4.947069,0.760967,0.505125
54.000397,-5.484083,10.588882,3.085734,0.134107,5.010965,0.766578,0.498395
54.100404,-5.583969,10.593817,3.098525,0.121675,5.074686,0.771032,0.493141
54.200412,-5.683907,10.597535,3.110072,0.109247,5.138137,0.774420,0.489208
54.300420,-5.783881,10.600162,3.120377,0.096840,5.201251,0.776837,0.486444
54.400428,-5.883875,10.601820,3.129442,0.084460,5.263954,0.778377,0.484648
54.500436,-5.983880,10.602633,3.137270,0.072080,5.326161,0.779140,0.483739
54.600444,-6.083888,10.602726,-3.139326,0.059698,5.387787,0.787983,0.481785
54.700452,-6.183894,10.602222,-3.133995,0.046902,5.448739,0.798945,0.474298
54.800460,-6.283898,10.601249,-3.129944,0.034105,5.508938,0.809558,0.467339
54.900468,-6.383897,10.599935,-3.127173,0.021378,5.568266,0.815821,0.460027
55.000476,-6.483894,10.598401,-3.125497,0.012141,5.626595,0.818374,0.451940
55.100485,-6.583888,10.596746,-3.124745,0.002905,5.683753,0.820826,0.444009
55.200493,-6.683883,10.595062,-3.124916,-0.006303,5.739675,0.821676,0.441499
55.300501,-6.783878,10.593439,-3.125924,-0.013839,5.794255,0.820039,0.443116
55.400509,-6.883875,10.591953,-3.127684,-0.021375,5.847471,0.818533,0.444590
55.500518,-6.983875,10.590682,-3.130199,-0.028733,5.754351,0.817235,0.445847
55.600526,-7.083878,10.589679,-3.132841,-0.024106,5.632534,0.816210,0.446839
55.700534,-7.183883,10.588916,-3.135021,-0.019479,5.507604,0.815434,0.447594
55.800542,-7.283890,10.588349,-3.136737,-0.014984,5.379460,0.814743,0.446419
55.900550,-7.383898,10.587948,-3.138540,-0.021064,5.248218,0.814001,0.444162
56.000559,-7.483906,10.587758,-3.140951,-0.027145,5.113872,0.813471,0.441704
56.100567,-7.583914,10.587840,3.139216,-0.032810,4.976156,0.804605,0.448558
56.200575,-7.683921,10.588182,3.137728,0.003054,4.834405,0.782801,0.460733
56.300583,-7.783929,10.588493,3.139827,0.038917,4.688627,0.761569,0.473142
56.400591,-7.883937,10.588415,-3.137673,0.074760,4.541173,0.757790,0.470294
56.500599,-7.983942,10.587593,-3.128498,0.108732,4.392711,0.777281,0.458208
56.600607,-8.083931,10.585683,-3.115924,0.142717,4.243666,0.795156,0.447120
56.700614,-8.183883,10.582346,-3.099954,0.176729,4.094103,0.805809,0.442225
56.800621,-8.283758,10.577219,-3.079835,0.225665,3.947603,0.790407,0.441489
56.900626,-8.383491,10.569840,-3.054809,0.274826,3.804738,0.773766,0.443247
57.000631,-8.482982,10.559722,-3.024868,0.323902,3.665550,0.755590,0.461713
57.100634,-8.582093,10.546390,-2.990090,0.371749,3.529159,0.731469,0.487134
57.200636,-8.680638,10.529383,-2.950486,0.420356,3.394828,0.702754,0.513016
57.300636,-8.778379,10.508249,-2.906011,0.469017,3.260975,0.671453,0.524481
57.400634,-8.875013,10.482530,-2.855817,0.535277,3.133092,0.637283,0.542365
57.500629,-8.970129,10.451675,-2.798869,0.603832,3.010960,0.616977,0.577361
57.600621,-9.063206,10.415138,-2.735033,0.672534,2.892740,0.598079,0.629704
57.700609,-9.153622,10.372448,-2.664952,0.730270,2.769779,0.575475,0.696590
57.800593,-9.240677,10.323271,-2.588743,0.794677,2.647889,0.548582,0.736263
57.900573,-9.323548,10.267338,-2.505885,0.862555,2.534188,0.527847,0.783435
58.000549,-9.401302,10.204493,-2.416864,0.919180,2.448910,0.513136,0.849997
58.100520,-9.472952,10.134776,-2.321805,0.982534,2.362153,0.493528,0.902308
58.200486,-9.537413,10.058369,-2.220312,1.046617,2.282319,0.692546,0.879677
58.300445,-9.593466,9.975606,-2.109869,1.168772,2.148212,0.677785,0.877220
58.400389,-9.639453,9.886870,-1.985385,1.325265,2.003414,0.665007,0.899424
58.500316,-9.673292,9.792848,-1.844277,1.496486,1.870824,0.658326,0.850107
58.600235,-9.693099,9.694911,-1.697322,1.445106,1.908231,0.653270,0.824196
58.700160,-9.698565,9.595136,-1.554039,1.426466,1.922276,0.639096,0.830388
58.800084,-9.689759,9.495601,-1.410764,1.444747,1.908499,0.609156,0.868709
58.900008,-9.666785,9.398354,-1.267049,1.434090,1.916500,0.511137,0.885385
58.999931,-9.630118,9.305402,-1.122632,1.460312,1.896963,0.441454,0.846772
59.099848,-9.580290,9.218795,-0.973764,1.522117,1.852844,0.448116,0.841550
59.199769,-9.518175,9.140526,-0.828884,1.367315,1.968653,0.462513,0.797621
59.299709,-9.445947,9.071453,-0.699699,1.221113,2.096808,0.491050,0.704614
59.399663,-9.365812,9.011710,-0.583404,1.111573,2.208342,0.514629,0.645823
59.499624,-9.279532,8.961232,-0.476866,1.017904,2.317184,0.533564,0.599922
59.599594,-9.188562,8.919781,-0.379792,0.924328,2.432918,0.547642,0.553674
59.699571,-9.094143,8.886909,-0.291672,0.839956,2.543694,0.557674,0.524459
59.799553,-8.997309,8.862018,-0.213591,0.718477,2.651622,0.563850,0.511259
59.899544,-8.898929,8.844141,-0.147988,0.593940,2.768522,0.566224,0.510634
59.999541,-8.799655,8.832139,-0.094639,0.473873,2.894188,0.572219,0.517627
60.099541,-8.699915,8.824939,-0.050476,0.412447,3.026395,0.583406,0.504880
60.199543,-8.599960,8.821856,-0.012157,0.353847,3.155388,0.591795,0.492932
60.299547,-8.499957,8.822312,0.020307,0.295483,3.282025,0.597652,0.481812
60.399552,-8.400009,8.825705,0.046353,0.224539,3.407053,0.596215,0.461530
60.499559,-8.300161,8.831340,0.065213,0.152644,3.532104,0.591116,0.444435
60.599567,-8.200410,8.838500,0.076890,0.080907,3.656446,0.584343,0.451626
60.699575,-8.100726,8.846540,0.083773,0.060019,3.778776,0.567011,0.490053
60.799583,-8.001092,8.855178,0.088905,0.042621,3.896388,0.539007,0.528951
60.899591,-7.901495,8.864241,0.092297,0.025209,4.009511,0.510243,0.552076
60.999600,-7.801922,8.873568,0.094355,0.016526,4.117879,0.499148,0.563237
61.099608,-7.702366,8.883059,0.095605,0.008473,4.221727,0.504342,0.574519
61.199616,-7.602817,8.892634,0.096050,0.000422,4.321414,0.509472,0.573754
61.299624,-7.503268,8.902214,0.095679,-0.007842,4.417229,0.520620,0.564590
61.399633,-7.403713,8.911715,0.094481,-0.016122,4.509398,0.537653,0.555390
61.499641,-7.304141,8.921056,0.092455,-0.024402,4.598132,0.554934,0.562032
61.599649,-7.204548,8.930156,0.089668,-0.031220,4.683643,0.548698,0.583534
61.699657,-7.104927,8.938945,0.086211,-0.037926,4.766099,0.519419,0.604616
61.799665,-7.005273,8.947356,0.082082,-0.044631,4.845638,0.490490,0.628186
61.899674,-6.905582,8.955318,0.077162,-0.053969,4.922248,0.476410,0.654325
61.999682,-6.805850,8.962742,0.071287,-0.063524,4.995967,0.470772,0.679702
62.099690,-6.706073,8.969533,0.064456,-0.073079,5.066818,0.465769,0.694008
62.199698,-6.606249,8.975595,0.056722,-0.081503,4.942373,0.457704,0.692432
62.299706,-6.506379,8.980844,0.048154,-0.089838,4.805988,0.449227,0.690097
62.399714,-6.406466,8.985195,0.038753,-0.098172,4.666145,0.441667,0.685730
62.499721,-6.306514,8.988548,0.027939,-0.119085,4.524642,0.444977,0.675736
62.599729,-6.206530,8.990709,0.014928,-0.141111,4.381446,0.450807,0.664787
62.699736,-6.106525,8.991460,-0.000286,-0.163138,4.236143,0.457107,0.652704
62.799743,-6.006522,8.990570,-0.017990,-0.191450,4.089624,0.449329,0.668563
62.899750,-5.906555,8.987766,-0.038584,-0.220395,3.941415,0.443566,0.685185
62.999756,-5.806675,8.982759,-0.062071,-0.249289,3.790567,0.441494,0.699453
63.099761,-5.706953,8.975228,-0.089622,-0.303941,3.643362,0.445633,0.703834
63.199764,-5.607509,8.964669,-0.122893,-0.361493,3.500632,0.453380,0.694577
63.299766,-5.508512,8.950524,-0.161926,-0.419014,3.361873,0.474597,0.683064
63.399766,-5.410198,8.932240,-0.206815,-0.479211,3.227044,0.510164,0.669082
63.499764,-5.312875,8.909267,-0.257834,-0.541262,3.095308,0.553919,0.642951
63.599759,-5.216940,8.881063,-0.315081,-0.603424,2.964291,0.584145,0.606182
63.699750,-5.122888,8.847113,-0.378966,-0.676033,2.835188,0.622374,0.565146
63.799738,-5.031351,8.806884,-0.450502,-0.755336,2.706957,0.665627,0.518781
63.899720,-4.943116,8.759862,-0.530131,-0.837097,2.575247,0.689394,0.500890
63.999697,-4.859109,8.705656,-0.616924,-0.898077,2.479772,0.728339,0.481642
64.099670,-4.780311,8.644131,-0.710032,-0.964930,2.385425,0.775560,0.456920
64.199637,-4.707813,8.575302,-0.810017,-1.034414,2.296965,0.792297,0.442693
64.299597,-4.642845,8.499333,-0.918339,-1.139473,2.178465,0.829927,0.446270
64.399546,-4.586963,8.416466,-1.038942,-1.276342,2.045913,0.874699,0.444139
64.499479,-4.542103,8.327168,-1.174092,-1.426532,1.922226,0.869034,0.472716
64.599404,-4.510185,8.232478,-1.316900,-1.418693,1.928212,0.894874,0.496360
64.699329,-4.492010,8.134219,-1.459095,-1.431463,1.918486,0.886370,0.489593
64.799251,-4.488070,8.034375,-1.604455,-1.481054,1.881864,0.883248,0.478235
64.899171,-4.498782,7.935031,-1.751163,-1.444048,1.909021,0.898603,0.460653
64.999095,-4.523705,7.838264,-1.894239,-1.422840,1.925040,0.829764,0.441377
65.099020,-4.562127,7.746022,-2.036923,-1.436399,1.914759,0.795879,0.459794
65.198947,-4.613253,7.660164,-2.177384,-1.359837,1.974722,0.762085,0.471725
65.298884,-4.675566,7.582033,-2.309464,-1.285902,2.037426,0.698962,0.479113
65.398827,-4.747408,7.512553,-2.435614,-1.242577,2.076640,0.664799,0.481770
65.498777,-4.827264,7.452446,-2.555246,-1.138052,2.179962,0.596443,0.496286
65.598737,-4.913441,7.401795,-2.663317,-1.025190,2.304321,0.528919,0.528687
65.698707,-5.004364,7.360239,-2.760872,-0.929183,2.421521,0.485229,0.555981
65.798684,-5.098743,7.327254,-2.847577,-0.796336,2.533665,0.469427,0.579417
65.898670,-5.195456,7.301877,-2.919972,-0.651704,2.653648,0.465197,0.597170
65.998665,-5.293625,7.282855,-2.978083,-0.511470,2.783912,0.462588,0.608436
66.098664,-5.392653,7.268955,-3.025086,-0.438296,2.922003,0.449985,0.617028
66.198665,-5.492198,7.259407,-3.065808,-0.376039,3.056897,0.442940,0.623229
66.298669,-5.592033,7.253608,-3.100307,-0.313967,3.188516,0.441475,0.648904
66.398674,-5.692002,7.250951,-3.128774,-0.255868,3.317932,0.445917,0.672808
66.498680,-5.792008,7.250853,3.131699,-0.198347,3.445230,0.453093,0.695345
66.598687,-5.891998,7.252738,3.114732,-0.141010,3.570567,0.462109,0.694377
66.698695,-5.991949,7.256077,3.101952,-0.120475,3.693753,0.472184,0.687546
66.798702,-6.091854,7.260619,3.090580,-0.106946,3.812276,0.483492,0.679517
66.898710,-6.191704,7.266230,3.080561,-0.093403,3.926242,0.491941,0.671358
66.998718,-6.291501,7.272722,3.073762,-0.035288,4.035923,0.493960,0.662660
