s,x,y,yaw,curvature,v_ref,width_left,width_right
13.711914000,7.135525000,1.315079000,1.934892074,0.647948156,2.484619370,0.494364000,1.506436000
13.812001000,7.096877000,1.407384000,2.000208291,0.657234743,2.467003349,0.381366000,1.541338000
13.912088000,7.052245000,1.496949000,2.065601089,0.649477769,2.481691828,0.341993000,1.590835000
14.012175000,7.001889000,1.583426000,2.129480954,0.627002697,2.525778670,0.349203000,1.611762000
14.112262000,6.946208000,1.666576000,2.191200382,0.606310756,2.568516495,0.367426000,1.592114000
14.212349000,6.885586000,1.746197000,2.250742563,0.583499052,2.618242803,0.381241000,1.584752000
14.312436000,6.820420000,1.822144000,2.307851196,0.557675629,2.678176303,0.387668000,1.534349000
14.412523000,6.751117000,1.894339000,2.362456999,0.533493283,2.738202217,0.390807000,1.463628000
14.512610000,6.678059000,1.962733000,2.414712076,0.510700181,2.798639695,0.393440000,1.406123000
14.612697000,6.601602000,2.027305000,2.464756064,0.489304507,2.859172695,0.391988000,1.286273000
14.712784000,6.522074000,2.088058000,2.512713697,0.469019088,2.920348875,0.399761000,1.170900000
14.812870000,6.439783000,2.145012000,2.558693369,0.449769565,2.982187623,0.406589000,1.078787000
14.912957000,6.355011000,2.198206000,2.602798048,0.431558968,3.044457548,0.409751000,1.020462000
15.013044000,6.268021000,2.247690000,2.645097035,0.413684184,3.109535628,0.436848000,0.970805000
15.113131000,6.179057000,2.293531000,2.685679453,0.397256625,3.173177905,0.461905000,0.924296000
15.213218000,6.088340000,2.335800000,2.724612865,0.380737850,3.241283134,0.483399000,0.881258000
15.313305000,5.996079000,2.374582000,2.761942707,0.365206630,3.309486921,0.513797000,0.844645000
15.413392000,5.902461000,2.409967000,2.797725407,0.349828539,3.381445387,0.541621000,0.794961000
15.513479000,5.807662000,2.442053000,2.832013630,0.335338419,3.453729651,0.566268000,0.749135000
15.613566000,5.711839000,2.470940000,2.864845453,0.320725579,3.531532414,0.584878000,0.707467000
15.713653000,5.615137000,2.496737000,2.896246811,0.306758373,3.611035707,0.599705000,0.668218000
15.813740000,5.517690000,2.519553000,2.926256613,0.292913532,3.695389989,0.612024000,0.633652000
15.913827000,5.419615000,2.539503000,2.954897322,0.279404868,3.783667908,0.620579000,0.600832000
16.013914000,5.321020000,2.556703000,2.982193621,0.266044534,3.877509096,0.624171000,0.571242000
16.114001000,5.222001000,2.571272000,3.008168847,0.253009491,3.976139282,0.625562000,0.544229000
16.214088000,5.122646000,2.583329000,3.032837252,0.239926820,4.000000000,0.624821000,0.513224000
16.314175000,5.023029000,2.592997000,3.056210952,0.227142116,4.000000000,0.634534000,0.485462000
16.414262000,4.923218000,2.600398000,3.078305603,0.214366046,4.000000000,0.643539000,0.459982000
16.514349000,4.823271000,2.605656000,3.099133938,0.201838497,4.000000000,0.650736000,0.436181000
16.614436000,4.723238000,2.608894000,3.118704128,0.189226191,4.000000000,0.655148000,0.414881000
16.714523000,4.623162000,2.610237000,3.137016369,0.176700117,4.000000000,0.657228000,0.397400000
16.814610000,4.523077000,2.609810000,-3.129097676,0.164428532,4.000000000,0.657755000,0.383088000
16.914697000,4.423012000,2.607736000,-3.113272408,0.151802367,4.000000000,0.657248000,0.370641000
17.014784000,4.322991000,2.604142000,-3.098685355,0.139683880,4.000000000,0.656216000,0.361171000
17.114871000,4.223029000,2.599150000,-3.085325428,0.127283350,4.000000000,0.653898000,0.353776000
17.214958000,4.123139000,2.592885000,-3.073202077,0.114973130,4.000000000,0.652407000,0.347753000
17.315045000,4.023328000,2.585471000,-3.062311846,0.102642521,4.000000000,0.662182000,0.345153000
17.415132000,3.923598000,2.577032000,-3.052651475,0.090397374,4.000000000,0.671060000,0.344255000
17.515218000,3.823948000,2.567691000,-3.044217578,0.078134007,4.000000000,0.679068000,0.344292000
17.615305000,3.724374000,2.557571000,-3.037007272,0.065946639,4.000000000,0.682661000,0.344022000
17.715392000,3.624869000,2.546794000,-3.031028115,0.053532373,4.000000000,0.685650000,0.344196000
17.815479000,3.525423000,2.535484000,-3.026281999,0.041307517,4.000000000,0.688146000,0.344915000
17.915566000,3.426025000,2.523763000,-3.022756159,0.029147828,4.000000000,0.687235000,0.346458000
18.015653000,3.326661000,2.511752000,-3.020456668,0.016802147,4.000000000,0.685887000,0.348353000
18.115740000,3.227318000,2.499574000,-3.019344419,0.005423430,4.000000000,0.684359000,0.350410000
18.215827000,3.127981000,2.487342000,-3.019309101,-0.004717692,4.000000000,0.678944000,0.347961000
18.315914000,3.028639000,2.475157000,-3.020285646,-0.014796126,4.000000000,0.673321000,0.344828000
18.416001000,2.929278000,2.463119000,-3.022102421,-0.021507886,4.000000000,0.667815000,0.341556000
18.516088000,2.829892000,2.451295000,-3.024345572,-0.023316104,4.000000000,0.673880000,0.345275000
18.616175000,2.730479000,2.439703000,-3.026769684,-0.025124078,4.000000000,0.680393000,0.349761000
18.716262000,2.631037000,2.428361000,-3.029329499,-0.026027673,4.000000000,0.687416000,0.353994000
18.816349000,2.531565000,2.417278000,-3.031917972,-0.025697022,4.000000000,0.702065000,0.355902000
18.916436000,2.432066000,2.406451000,-3.034470601,-0.025310968,4.000000000,0.716982000,0.357280000
19.016523000,2.332539000,2.395876000,-3.036982952,-0.024892479,4.000000000,0.732227000,0.358408000
19.116610000,2.232986000,2.385549000,-3.039458441,-0.024574420,4.000000000,0.748556000,0.362033000
19.216697000,2.133409000,2.375467000,-3.041893679,-0.024087924,4.000000000,0.765143000,0.365692000
19.316784000,2.033807000,2.365625000,-3.044293615,-0.023869332,4.000000000,0.781214000,0.369111000
19.416871000,1.934182000,2.356021000,-3.046652788,-0.023272902,4.000000000,0.789101000,0.376503000
19.516958000,1.834534000,2.346649000,-3.048975726,-0.023145661,4.000000000,0.797226000,0.383859000
19.617045000,1.734866000,2.337508000,-3.051262936,-0.022558609,4.000000000,0.804819000,0.390956000
19.717132000,1.635177000,2.328592000,-3.053510343,-0.022350546,4.000000000,0.801936000,0.396746000
19.817219000,1.535468000,2.319899000,-3.055716614,-0.021736632,4.000000000,0.799280000,0.402315000
19.917306000,1.435741000,2.311423000,-3.057887618,-0.021645554,4.000000000,0.796642000,0.408230000
20.017393000,1.335995000,2.303163000,-3.060023347,-0.021031936,4.000000000,0.786593000,0.418016000
20.117480000,1.236232000,2.295113000,-3.062113043,-0.020725603,4.000000000,0.776767000,0.427590000
20.217566000,1.136453000,2.287270000,-3.064172473,-0.020427141,4.000000000,0.767158000,0.435138000
