s,x,y,yaw,curvature,v_ref,width_left,width_right
39.334176000,-7.283698500,2.927218500,-2.935773363,0.169230492,2.280847200,1.118239500,0.675529500
39.484306500,-7.430254500,2.894673000,-2.909167108,0.185210304,2.326740000,1.106454000,0.704212500
39.634437000,-7.575849000,2.858065500,-2.880119344,0.201756871,2.382828000,1.097926500,0.739267500
39.784567500,-7.720266000,2.817066000,-2.848618751,0.217884990,2.445021529,1.086042000,0.788305500
39.934698000,-7.863264000,2.771365500,-2.814721005,0.233692757,2.505671822,1.070608500,0.844699500
40.084828500,-8.004570000,2.720677500,-2.778438637,0.249651961,2.564888356,1.056699000,0.908859000
40.234959000,-8.143876500,2.664730500,-2.739713843,0.266229219,2.622768247,1.041907500,0.981964500
40.385089500,-8.280835500,2.603262000,-2.698354662,0.284747513,2.679398119,1.022995500,1.066344000
40.535220000,-8.415040500,2.535997500,-2.654170181,0.303865783,2.734855623,0.999750000,1.154641500
40.685350500,-8.546037000,2.462683500,-2.607204462,0.321798919,2.778439200,0.986524500,1.257474000
40.835481000,-8.673339000,2.383129500,-2.557791432,0.336468416,2.753995200,0.971247000,1.377552000
40.985611500,-8.796460500,2.297250000,-2.506177320,0.351119253,2.721456000,0.950910000,1.518093000
41.135742000,-8.914885500,2.205003000,-2.452070686,0.369678603,2.665241709,0.925233000,1.676797500
41.285872500,-9.028008000,2.106331500,-2.394423125,0.398286363,2.579364625,0.903595500,1.826238000
41.436003000,-9.135030000,2.001078000,-2.332253829,0.429918199,2.490528130,0.876811500,2.009361000
41.586133500,-9.235038000,1.889143500,-2.265475711,0.459680255,2.408554299,0.844098000,2.125704000
41.736264000,-9.327087000,1.770582000,-2.194740174,0.482634325,2.350581227,0.807790500,2.231580000
